animeID,studio
21703,OLM
21707,Tatsunoko Production
21707,10Gauge
21713,Kachidoki Studio
21729,TMS Entertainment
21737,TYO Animations
21743,Doga Kobo
21749,Toei Animation
21755,Production I.G
21755,M.S.C
21765,Gakken Eigakyoku
21775,A-1 Pictures
21781,J.C.Staff
21797,Kyoto Animation
21809,TNK
21821,J.C.Staff
21821,A.C.G.T.
21835,Toei Animation
21843,MAPPA
21845,feel.
21851,Yaoyorozu
21853,Sunrise
21855,Shaft
21863,Zexcs
21867,TMS Entertainment
21877,J.C.Staff
21879,A-1 Pictures
21881,A-1 Pictures
21899,Sunrise
21939,Artland
21973,TMS Entertainment
21981,Kachidoki Studio
21995,Production I.G
22013,Production I.G
22031,Studio Egg
22043,A-1 Pictures
22043,Bridge
22053,Studio Pierrot
22055,Studio Pierrot
22057,Production IMS
22071,Doga Kobo
22097,Lay-duce
22099,TMS Entertainment
22101,Studio Pierrot
22111,Madhouse
22113,Sunrise
22117,J.C.Staff
22123,Seven
22125,Production I.G
22135,Tatsunoko Production
22137,Studio 4°C
22145,A-1 Pictures
22147,Kyoto Animation
22189,feel.
22197,Shirogumi
22199,White Fox
22215,Tatsunoko Production
22215,Dongwoo A&E
22225,Project No.9
22225,Tri-Slash
22239,Studio Pierrot
22241,Mushi Production
22247,Toei Animation
22265,Kyoto Animation
22265,Animation Do
22273,J.C.Staff
22275,TMS Entertainment
22293,Studio Pierrot
22297,ufotable
22313,Toei Animation
22319,Studio Pierrot
22325,Toei Animation
22327,Toei Animation
22329,Toei Animation
22335,MAPPA
22359,Studio Ghibli
22359,Polygon Pictures
22361,A.C.G.T.
22377,Graphinica
22381,Cyclone Graphics
22417,Production I.G
22421,DLE
22433,Production I.G
22433,Xebec
22435,Sunrise
22439,Asahi Production
22441,Asahi Production
22465,Egg
22503,Studio Deen
22507,SynergySP
22535,Madhouse
22537,ILCA
22541,DLE
22547,Gonzo
22583,A-1 Pictures
22585,Kachidoki Studio
22593,Shin-Ei Animation
22595,Shin-Ei Animation
22597,Shin-Ei Animation
22663,Diomedea
22669,DLE
22673,Production I.G
22677,Sola Digital Arts
22683,Asahi Production
22687,LIDENFILMS
22689,LIDENFILMS
22693,Studio Comet
22693,Zexcs
22695,Toei Animation
22699,Toei Animation
22729,A-1 Pictures
22729,TROYCA
22733,OLM
22735,Xebec
22735,OLM
22745,"""Brains Base"""
22755,DLE
22759,J.C.Staff
22763,ufotable
22777,Toei Animation
22785,ChuChu
22789,Kinema Citrus
22817,Toei Animation
22819,Sunrise
22821,DLE
22827,Toei Animation
22831,Toei Animation
22835,Asahi Production
22839,CoMix Wave Films
22847,ufotable
22859,Kyoto Animation
22865,Silver Link.
22877,TNK
22887,Toei Animation
22943,Sunrise
22955,Telecom Animation Film
22961,Production IMS
22975,Shin-Ei Animation
22977,Shin-Ei Animation
22979,Toei Animation
22981,Toei Animation
22983,Sunrise
22985,Sunrise
22991,Shin-Ei Animation
22993,Shin-Ei Animation
22999,Mushi Production
23003,Toei Animation
23005,Toei Animation
23007,Toei Animation
23009,Toei Animation
23013,Eiken
23015,Sunrise
23023,Khara
23029,Studio Fantasia
23037,Studio Deen
23067,Bones
23079,P.A. Works
23083,Toei Animation
23099,Production I.G
23107,OLM
23115,NAZ
23121,feel.
23133,Satelight
23135,Tatsunoko Production
23135,Dongwoo A&E
23137,Actas
23151,Zexcs
23153,Manglobe
23157,Studio Pierrot
23177,OLM
23199,Shuka
23201,Telecom Animation Film
23209,Studio 3Hz
23213,DLE
23225,TYO Animations
23227,Doga Kobo
23229,Studio Deen
23229,Studio Hibari
23233,Production IMS
23237,Kyoto Animation
23245,Studio Pierrot
23249,Xebec
23251,TMS Entertainment
23259,Sunrise
23269,Studio Gokumi
23273,A-1 Pictures
23277,A-1 Pictures
23279,Manglobe
23279,Geno Studio
23281,Tatsunoko Production
23283,MAPPA
23285,Studio Colorido
23289,Doga Kobo
23293,TMS Entertainment
23301,OLM
23303,Toei Animation
23309,Passione
23311,MAPPA
23317,A-1 Pictures
23319,Production I.G
23321,Studio Deen
23325,Xebec
23327,Bones
23333,NAZ
23343,Toei Animation
23345,Toei Animation
23353,J.C.Staff
23359,Sunrise
23361,J.C.Staff
23367,Nomad
23369,J.C.Staff
23375,Yaoyorozu
23383,"""Brains Base"""
23385,Kyoto Animation
23387,Shimogumi
23399,Kyoto Animation
23409,Ascension
23421,Lerche
23425,Manglobe
23433,Seven
23439,A-1 Pictures
23441,J.C.Staff
23447,J.C.Staff
23459,A-1 Pictures
23487,J.C.Staff
23511,Fanworks
23515,Shin-Ei Animation
23537,Group TAC
23539,Gathering
23551,Seven
23555,Kachidoki Studio
23575,Toei Animation
23579,SynergySP
23581,Nippon Animation
23583,Nippon Animation
23585,Nippon Animation
23587,A-1 Pictures
23595,Sunrise
23605,Trigger
23607,Studio Gallop
23617,TMS Entertainment
23619,Xebec
23623,Silver Link.
23643,Toei Animation
23647,Shin-Ei Animation
23673,TYO Animations
23679,Seven
23697,ufotable
23699,J.C.Staff
23701,J.C.Staff
23703,Tatsunoko Production
23707,Toei Animation
23725,Silver Link.
23731,J.C.Staff
23735,TNK
23739,Nippon Animation
23741,Nippon Animation
23755,A-1 Pictures
23763,Toei Animation
23765,Sunrise
23767,Sunrise
23775,Wit Studio
23777,Wit Studio
23779,Toei Animation
23781,Gonzo
23787,TMS Entertainment
23801,Toei Animation
23819,Madhouse
23829,Gainax
23831,Shaft
23835,Studio Pierrot
23837,Studio Pierrot
23847,feel.
23849,OLM
23855,J.C.Staff
23857,DLE
23871,Gathering
23877,Studio 4°C
23895,DLE
23897,Doga Kobo
23899,Doga Kobo
23901,Doga Kobo
23903,Studio 4°C
23931,Xebec
23943,Sunrise
23945,J.C.Staff
23969,Shochiku Animation Institute
23971,Shochiku Animation Institute
23973,Shin-Ei Animation
23975,Mook Animation
23975,Urban Product
23985,Production Reed
23987,Production I.G
23989,Xebec
23991,LIDENFILMS
24011,Studio Gokumi
24029,"""Brains Base"""
24031,Shin-Ei Animation
24037,J.C.Staff
24075,A-1 Pictures
24087,Toei Animation
24093,J.C.Staff
24123,Gainax
24127,Iyasakadou Film
24133,Silver Link.
24135,Fuji TV
24139,Madhouse
24151,Production I.G
24159,J.C.Staff
24169,TMS Entertainment
24171,Seven Arcs Pictures
24175,Zexcs
24211,Asahi Production
24227,Shaft
24231,Bones
24237,Production I.G
24261,Bones
24269,Studio Pierrot
24275,Fanworks
24277,TMS Entertainment
24347,OLM
24365,Shin-Ei Animation
24371,Sunrise
24373,Studio Pierrot
24403,Kachidoki Studio
24405,Toei Animation
24415,Production I.G
24417,Studio Deen
24439,Bones
24451,Hoods Entertainment
24455,Satelight
24459,ufotable
24465,Toei Animation
24469,Sunrise
24471,Studio Deen
24471,Wit Studio
24475,Zexcs
24527,J.C.Staff
24531,"""Brains Base"""
24543,A-1 Pictures
24591,OLM
24619,Tatsunoko Production
24625,Sunrise
24627,LIDENFILMS
24629,Shaft
24637,Shaft
24645,Nippon Animation
24647,Nippon Animation
24655,Production IMS
24663,Shin-Ei Animation
24675,Xebec
24675,OLM
24677,Toei Animation
24679,Nippon Animation
24681,Nippon Animation
24687,Artland
24695,Arms
24699,AIC Plus+
24701,Artland
24703,TNK
24705,Production IMS
24713,SANZIGEN
24713,LIDENFILMS
24719,Sunrise
24727,Silver Link.
24751,Diomedea
24763,Toei Animation
24765,Lerche
24773,Kachidoki Studio
24775,Kachidoki Studio
24781,Silver Link.
24781,Connect
24789,Sunrise
24791,Nippon Animation
24793,Kachidoki Studio
24795,Graphinica
24797,Kachidoki Studio
24803,Kachidoki Studio
24807,Kachidoki Studio
24809,Kachidoki Studio
24811,Kachidoki Studio
24817,Xebec
24821,"""Brains Base"""
24833,Lerche
24835,Sunrise
24845,MMDGP
24847,Bridge
24855,Silver Link.
24859,Nippon Animation
24859,Studio Gallop
24873,Diomedea
24883,Shin-Ei Animation
24893,Polygon Pictures
24909,Shin-Ei Animation
24913,"""Brains Base"""
24919,SANZIGEN
24921,SANZIGEN
24927,Toei Animation
24935,Seven
24973,"""Brains Base"""
24975,Studio Ghibli
24977,DLE
24991,Madhouse
24997,Sunrise
25011,Silver Link.
25013,Studio Pierrot
25015,Kyoto Animation
25045,Kinema Citrus
25053,Sunrise
25057,Toei Animation
25069,Nippon Animation
25071,Nippon Animation
25073,Nippon Animation
25075,Nippon Animation
25077,Studio Deen
25079,Nippon Animation
25081,Nippon Animation
25083,Nippon Animation
25085,Nippon Animation
25087,Nippon Animation
25089,Nippon Animation
25099,Silver Link.
25113,ufotable
25117,A-1 Pictures
25143,CoMix Wave Films
25157,Seven Arcs Pictures
25159,Trigger
25161,Toei Animation
25169,TYO Animations
25183,Manglobe
25193,Toei Animation
25241,C-Station
25257,AIC A.S.T.A.
25259,AIC A.S.T.A.
25265,Madhouse
25267,Madhouse
25267,MAPPA
25283,Diomedea
25285,TNK
25291,Studio Ghibli
25303,Production I.G
25313,Sunrise
25341,Production I.G
25341,Madhouse
25365,OLM
25375,Toei Animation
25377,Liberty Animation Studio
25383,Shin-Ei Animation
25389,Toei Animation
25393,Shimogumi
25397,8bit
25429,Arms
25437,"""Brains Base"""
25439,Seven
25441,Seven
25457,Madhouse
25491,Madhouse
25491,MAPPA
25503,"""Steve N Steven"""
25517,A-1 Pictures
25519,Studio Gokumi
25537,ufotable
25541,Tonko House
25543,Satelight
25543,C2C
25567,NAZ
25597,Production I.G
25599,Production I.G
25601,Toei Animation
25609,Polygon Pictures
25611,Polygon Pictures
25613,Polygon Pictures
25615,Polygon Pictures
25619,Polygon Pictures
25635,Bones
25647,Pierrot Plus
25649,Studio Deen
25661,Nippon Animation
25681,TMS Entertainment
25687,Toei Animation
25689,Arms
25719,feel.
25729,TYO Animations
25731,Sunrise
25749,Tatsunoko Production
25755,TMS Entertainment
25777,Wit Studio
25781,Wit Studio
25801,Studio Deen
25805,OLM
25809,Karaku
25815,Toei Animation
25833,Satelight
25835,P.A. Works
25839,Silver Link.
25839,Connect
25857,Tatsunoko Production
25859,Pierrot Plus
25861,Seven
25867,Wit Studio
25873,Studio 4°C
25875,Ordet
25875,Studio Moriken
25879,A-1 Pictures
25889,Madhouse
25891,Shin-Ei Animation
25897,Sunrise
25907,A-1 Pictures
25915,Lerche
25939,A-1 Pictures
25943,Trigger
25963,RG Animation Studios
25965,RG Animation Studios
25967,RG Animation Studios
25969,RG Animation Studios
25971,RG Animation Studios
25973,RG Animation Studios
25975,RG Animation Studios
25977,RG Animation Studios
25979,RG Animation Studios
25981,RG Animation Studios
25985,RG Animation Studios
25987,DLE
25991,Trigger
26007,RG Animation Studios
26009,RG Animation Studios
26011,RG Animation Studios
26013,RG Animation Studios
26015,RG Animation Studios
26017,RG Animation Studios
26019,Silver Link.
26023,Xebec
26055,David Production
26057,Silver Link.
26063,Tatsunoko Production
26079,Gathering
26085,Creators in Pack
26093,Toei Animation
26095,Toei Animation
26097,Toei Animation
26099,Toei Animation
26101,Toei Animation
26103,Toei Animation
26105,Toei Animation
26107,Toei Animation
26109,Toei Animation
26111,Toei Animation
26113,Toei Animation
26117,Toei Animation
26119,Toei Animation
26123,GoHands
26135,Toei Animation
26137,Toei Animation
26139,Toei Animation
26159,Manglobe
26163,Fanworks
26165,Silver Link.
26183,Arms
26189,OLM
26209,TMS Entertainment
26213,Kyoto Animation
26243,Wit Studio
26349,Seven
26351,Satelight
26359,A-1 Pictures
26395,Millepensee
26441,Production I.G
26443,Xebec
26449,White Fox
26453,Sunrise
26453,Bandai Namco Pictures
27369,Studio Gallop
27371,TMS Entertainment
27373,TMS Entertainment
27375,Toei Animation
27377,Toei Animation
27379,Toei Animation
27387,Kinema Citrus
27387,Orange
27411,Production I.G
27417,Production I.G
27417,Zexcs
27419,P.A. Works
27441,Bones
27491,TMS Entertainment
27493,TMS Entertainment
27495,TMS Entertainment
27497,TMS Entertainment
27501,TMS Entertainment
27503,Next Media Animation
27509,J.C.Staff
27521,Pie in the sky
27525,Silver Link.
27539,Dynamo Pictures
27567,Studio Pierrot
27569,TMS Entertainment
27571,TMS Entertainment
27589,Pollyanna Graphics
27601,Kyoto Animation
27613,J.C.Staff
27619,"""Brains Base"""
27621,DLE
27629,J.C.Staff
27629,Nomad
27631,ufotable
27633,Doga Kobo
27651,Toei Animation
27653,Shin-Ei Animation
27655,A-1 Pictures
27655,TROYCA
27663,Studio Pierrot
27681,Shin-Ei Animation
27683,TMS Entertainment
27687,Kinema Citrus
27709,Studio Gokumi
27721,OLM
27723,OLM
27727,Diomedea
27737,Bandai Namco Pictures
27741,Zexcs
27757,TMS Entertainment
27757,DLE
27775,Doga Kobo
27783,Production I.G
27783,DLE
27785,ILCA
27787,Shaft
27815,TMS Entertainment
27821,ufotable
27825,Mili Pictures
27829,J.C.Staff
27829,SANZIGEN
27831,Shuka
27833,Shuka
27837,Shin-Ei Animation
27841,Toei Animation
27845,Toei Animation
27847,Toei Animation
27849,Toei Animation
27851,Toei Animation
27853,Toei Animation
27855,Toei Animation
27857,Studio PuYUKAI
27887,8bit
27891,A-1 Pictures
27899,Studio Pierrot
27907,Sunrise
27911,Shin-Ei Animation
27915,Eiken
27921,Toei Animation
27927,A-Real
27939,Madhouse
27945,TMS Entertainment
27947,TMS Entertainment
27947,Telecom Animation Film
27957,White Fox
27967,Artland
27967,Hoods Entertainment
27969,"""Steve N Steven"""
27969,Rockwell Eyes
27989,Kyoto Animation
27991,GoHands
27993,Eiken
27997,J.C.Staff
28013,Satelight
28025,Shaft
28063,A-1 Pictures
28069,A-1 Pictures
28071,Studio Deen
28077,Lay-duce
28085,Calf Studio
28089,Shin-Ei Animation
28097,Toei Animation
28101,Sunrise
28103,Toei Animation
28105,P.A. Works
28109,Mushi Production
28113,Mushi Production
28119,Mushi Production
28121,J.C.Staff
28149,Khara
28149,Trigger
28149,Studio Colorido
28151,Gathering
28151,Asahi Production
28155,Tatsunoko Production
28171,J.C.Staff
28179,SANZIGEN
28185,DLE
28205,Studio Colorido
28207,feel.
28211,Studio 4°C
28215,Toei Animation
28215,Bridge
28221,Shirogumi
28221,Encourage Films
28223,Madhouse
28227,Satelight
28237,Madhouse
28237,Nexus
28247,DLE
28249,SANZIGEN
28249,LIDENFILMS
28257,OLM
28283,TYO Animations
28285,Seven Arcs Pictures
28293,The Answer Studio
28297,Madhouse
28299,TYO Animations
28305,TMS Entertainment
28351,Shaft
28367,Toei Animation
28369,Toei Animation
28371,Toei Animation
28377,"""Brains Base"""
28377,Studio A-CAT
28387,Production IMS
28391,Gonzo
28401,DLE
28405,Lerche
28423,"""Brains Base"""
28431,OLM
28447,MAPPA
28479,TMS Entertainment
28495,Polygon Pictures
28497,Passione
28511,Toei Animation
28537,MAPPA
28539,MAPPA
28595,OLM Digital
28603,J.C.Staff
28607,Studio Deen
28615,Eiken
28617,MAPPA
28619,Lerche
28621,A-1 Pictures
28623,Wit Studio
28625,Wit Studio
28631,Khara
28631,CyberConnect2
28669,Toei Animation
28673,Haoliners Animation League
28675,Kyoto Animation
28677,LIDENFILMS
28683,Toei Animation
28701,ufotable
28713,Arms
28723,Sunrise
28725,A-1 Pictures
28733,Toei Animation
28735,Studio Deen
28755,Studio Pierrot
28771,Studio Gallop
28791,A-1 Pictures
28805,Studio Chizu
28813,AIC A.S.T.A.
28817,Doga Kobo
28819,Seven
28825,Doga Kobo
28833,Telecom Animation Film
28833,Graphinica
28835,Yaoyorozu
28841,Ordet
28841,Millepensee
28851,Kyoto Animation
28853,OLM
28861,Millepensee
28869,Shin-Ei Animation
28881,SANZIGEN
28881,LIDENFILMS
28883,Doga Kobo
28891,Production I.G
28907,A-1 Pictures
28911,Shaft
28913,Shaft
28915,Shaft
28921,Polygon Pictures
28925,OLM
28927,Wit Studio
28929,Studio! Cucuri
28957,Artland
28977,Bandai Namco Pictures
28979,Xebec
28981,EMT²
28983,Tokyo Movie Shinsha
28999,P.A. Works
29017,SANZIGEN
29027,Production IMS
29035,Toei Animation
29067,Seven
29087,Haoliners Animation League
29089,Haoliners Animation League
29093,8bit
29095,8bit
29099,Studio Deen
29101,8bit
29105,Polygon Pictures
29129,TYO Animations
29163,Gonzo
29223,A-1 Pictures
29223,TROYCA
29233,Shin-Ei Animation
29235,Shin-Ei Animation
29255,Production I.G
29301,Zexcs
29317,A-1 Pictures
29325,Production I.G
29361,Kachidoki Studio
29363,Nippon Animation
29413,Seven Arcs
29419,OLM
29437,TMS Entertainment
29511,Studio Deen
29513,J.C.Staff
29515,SynergySP
29517,Tezuka Productions
29583,Production I.G
29589,A-1 Pictures
29603,Next Media Animation
29605,Next Media Animation
29611,Shin-Ei Animation
29613,Shin-Ei Animation
29687,Ascension
29697,Production I.G
29707,Trigger
29715,Kachidoki Studio
29716,Toei Animation
29722,Fanworks
29738,Tatsunoko Production
29751,Opera House
29755,Production I.G
29756,Nippon Animation
29758,J.C.Staff
29785,TMS Entertainment
29785,3xCube
29786,J.C.Staff
29787,Kinema Citrus
29787,White Fox
29801,A-1 Pictures
29803,Madhouse
29814,Toei Animation
29820,DLE
29821,DLE
29822,DLE
29823,DLE
29829,TYO Animations
29830,TYO Animations
29831,TYO Animations
29832,DLE
29834,Production I.G
29835,Pollyanna Graphics
29837,Doga Kobo
29846,OLM Digital
29854,MAPPA
29854,Studio VOLN
29855,Studio Deen
29860,DLE
29861,DLE
29862,DLE
29865,Gathering
29868,Toei Animation
29871,Gainax
29876,Haoliners Animation League
29893,TYO Animations
29901,TMS Entertainment
29910,Sparkly Key Animation Studio
29935,Sparkly Key Animation Studio
29936,Sparkly Key Animation Studio
29937,Sparkly Key Animation Studio
29941,Asahi Production
29974,Zexcs
29976,"""Brains Base"""
29998,AIC Plus+
29999,Gainax
30010,Studio A-CAT
30013,"""Steve N Steven"""
30014,Satelight
30015,TMS Entertainment
30016,Satelight
30028,Toei Animation
30030,Studio Deen
30039,Xebec
30039,OLM
30050,Eiken
30056,Kyoto Animation
30061,Sunrise
30066,TNK
30088,Studio Colorido
30089,Studio Binzo
30091,Silver Link.
30091,Connect
30100,Kinema Citrus
30103,Toei Animation
30123,Bones
30127,Creators in Pack
30133,Asahi Production
30137,Asread
30143,Toei Animation
30144,DLE
30166,Haoliners Animation League
30177,Shin-Ei Animation
30178,Sunrise
30187,TROYCA
30191,Shuka
30196,J.C.Staff
30205,"""Brains Base"""
30206,Kyoto Animation
30218,A-1 Pictures
30230,Production I.G
30230,Madhouse
30232,OLM
30237,Arms
30240,J.C.Staff
30246,Bones
30250,Xebec
30251,Nomad
30276,Madhouse
30278,Studio Animal
30279,TYO Animations
30289,TMS Entertainment
30290,Lerche
30290,10Gauge
30291,Lerche
30292,Studio Gokumi
30296,Silver Link.
30296,Nexus
30298,Production Reed
30300,TNK
30305,Eiken
30307,Lerche
30311,Production I.G
30313,Ajia-Do
30321,Barnum Studio
30321,Silver Link.
30321,Connect
30342,Asahi Production
30344,A-1 Pictures
30346,A-1 Pictures
30347,A-1 Pictures
30355,Nexus
30358,Studio 4°C
30363,Production IMS
30364,Production I.G
30365,Production IMS
30370,Studio Pierrot
30375,C-Station
30376,"""Brains Base"""
30378,DLE
30379,Satelight
30381,Satelight
30382,Satelight
30383,Lay-duce
30384,SANZIGEN
30384,LIDENFILMS
30385,Arms
30386,Production I.G
30386,OLM
30390,TYO Animations
30409,The Answer Studio
30410,Daewon Media
30411,Kachidoki Studio
30412,L²Studio
30413,TMS Entertainment
30415,Kyoto Animation
30417,DLE
30419,Ordet
30419,Millepensee
30420,Toei Animation
30437,Office DCI
30438,Bandai Namco Pictures
30442,DLE
30443,DLE
30444,DLE
30445,Ordet
30449,Toei Animation
30450,Toei Animation
30453,Toei Animation
30458,Studio Pierrot
30463,Next Media Animation
30464,Production IMS
30470,DLE
30481,Toei Animation
30483,Toei Animation
30484,White Fox
30485,Silver Link.
30499,Wit Studio
30503,Bones
30512,Studio Deen
30514,Shaft
30524,Tomovies
30530,Tatsunoko Production
30533,Sunrise
30544,A-1 Pictures
30549,Xebec Zwei
30567,Millepensee
30571,Production Reed
30573,Production I.G
30573,Xebec
30585,Studio Colorido
30600,Creators in Pack
30602,Fanworks
30617,W-Toon Studio
30625,Studio Deen
30634,Nippon Animation
30641,LIDENFILMS
30646,Shin-Ei Animation
30648,Shin-Ei Animation
30649,Shin-Ei Animation
30651,DLE
30652,Actas
30654,Lerche
30663,Ishikawa Pro
30679,Arms
30679,Asread
30686,OLM
30694,Toei Animation
30695,Toei Animation
30705,feel.
30709,TMS Entertainment
30711,Sunrise
30714,Wit Studio
30721,Creators in Pack
30723,Studio Pierrot
30727,A-1 Pictures
30732,Studio PuYUKAI
30736,MAPPA
30738,Shirogumi
30739,"""Brains Base"""
30740,Tezuka Productions
30745,Kyoto Animation
30746,Seven
30749,Lerche
30751,Kanaban Graphics
30752,DLE
30753,DLE
30754,DLE
30757,Studio Hibari
30759,Liberty Animation Studio
30777,DLE
30778,A-1 Pictures
30782,feel.
30790,TMS Entertainment
30795,TMS Entertainment
30796,DLE
30803,Nippon Animation
30806,ixtl
30806,LIDENFILMS
30813,Lerche
30818,Kamikaze Douga
30825,Studio Pierrot
30826,feel.
30831,Studio Deen
30840,Sunrise
30845,Bandai Namco Pictures
30850,HS Pictures Studio
30851,DLE
30868,Polygon Pictures
30869,Polygon Pictures
30870,Polygon Pictures
30873,Sunrise
30875,Studio Deen
30885,Bones
30892,DLE
30893,Production Reed
30895,P.A. Works
30896,Sunrise
30901,White Fox
30902,TYO Animations
30905,Production Reed
30911,ufotable
30912,Toei Animation
30915,Bones
30916,Gonzo
30919,Studio 3Hz
30920,Studio 4°C
30921,Tezuka Productions
30922,Buemon
30923,Signal.MD
30925,Tatsunoko Production
30926,Toei Animation
30927,Toei Animation
30928,Toei Animation
30929,Toei Animation
30930,Toei Animation
30931,Toei Animation
30932,Toei Animation
30933,Toei Animation
30947,ILCA
30948,ILCA
30952,SANZIGEN
30952,LIDENFILMS
30953,SANZIGEN
30953,LIDENFILMS
30954,Gathering
30988,feel.
30989,Kachidoki Studio
30991,Doga Kobo
31018,Ajia-Do
31019,Kachidoki Studio
31020,Kachidoki Studio
31033,Ajia-Do
31035,Trigger
31043,A-1 Pictures
31044,OLM
31049,OLM
31050,Actas
31050,Bee Media
31051,Production I.G
31055,10Gauge
31056,Silver Link.
31064,A-1 Pictures
31065,A-1 Pictures
31068,Telecom Animation Film
31070,Shirogumi
31070,Encourage Films
31071,DLE
31080,Silver Link.
31091,Artland
31096,Kyoto Animation
31098,MAPPA
31098,Studio VOLN
31102,Studio Ghibli
31105,Sunrise
31107,Studio Ponoc
31109,Studio Deen
31111,Studio Ghibli
31113,Production I.G
31121,Lerche
31128,SANZIGEN
31128,LIDENFILMS
31137,A-1 Pictures
31138,Studio PuYUKAI
31139,EMT²
31143,Production Reed
31143,Asahi Production
31145,Sunrise
31147,Bones
31149,A-1 Pictures
31156,Diomedea
31157,Sunrise
31163,Orange
31163,Studio 3Hz
31168,OLM
31173,Bones
31174,Studio Pierrot
31178,A-1 Pictures
31181,Shaft
31196,TMS Entertainment
31201,Shin-Ei Animation
31202,Nippon Animation
31205,Shanghai Hippo Animation
31221,Signal.MD
31223,Telecom Animation Film
31227,Toei Animation
31229,"""Brains Base"""
31229,Platinum Vision
31231,OLM
31233,Haoliners Animation League
31234,Doga Kobo
31237,Doga Kobo
31238,Shin-Ei Animation
31240,White Fox
31244,feel.
31245,Qualia Animation
31251,Sunrise
31280,J.C.Staff
31289,Toei Animation
31297,Studio Pierrot
31300,Trigger
31318,8bit
31319,SynergySP
31324,8bit
31326,TNK
31327,J.C.Staff
31338,Production IMS
31339,Hoods Drifters Studio
31344,GoHands
31361,Kachidoki Studio
31368,8bit
31369,Sunrise
31370,Studio Deen
31373,OLM
31373,OLM Digital
31373,Sprite Animation Studios
31374,Production I.G
31376,J.C.Staff
31377,Ishikawa Pro
31378,Wit Studio
31380,Xebec
31389,ufotable
31402,Larx Entertainment
31404,Project No.9
31405,Production I.G
31410,DLE
31414,Production Reed
31417,Studio Comet
31418,Diomedea
31422,J.C.Staff
31422,A.C.G.T.
31426,A-Real
31430,TYO Animations
31430,LIDENFILMS
31433,Production I.G
31439,AXsiZ
31440,Millepensee
31442,Kyoto Animation
31452,Kinema Citrus
31454,Sunrise
31456,M.S.C
31463,Studio Meditation With a Pencil
31464,DLE
31465,DLE
31471,Bandai Namco Pictures
31478,Bones
31483,Bones
31485,Bandai Namco Pictures
31486,J.C.Staff
31490,Toei Animation
31491,Hoods Entertainment
31493,Seven Arcs Pictures
31498,Asahi Production
31499,Haoliners Animation League
31500,Production IMS
31519,Rising Force
31521,feel.
31530,Lay-duce
31537,CygamesPictures
31539,Kachidoki Studio
31540,LIDENFILMS
31549,Tatsunoko Production
31549,CoMix Wave Films
31549,FOREST Hunting One
31552,Shuka
31553,P.A. Works
31555,Pollyanna Graphics
31559,Madhouse
31560,SANZIGEN
31560,LIDENFILMS
31561,Manglobe
31562,Kachidoki Studio
31564,Doga Kobo
31566,feel.
31566,Zexcs
31573,Bandai Namco Pictures
31578,Kyotoma
31578,Office Nobu
31580,Polygon Pictures
31588,Madhouse
31588,TMS Entertainment
31592,OLM
31593,Passione
31598,Studio Deen
31599,DLE
31608,Millepensee
31610,"""Brains Base"""
31617,Production I.G
31618,Studio 4°C
31621,Seven Arcs Pictures
31629,A-1 Pictures
31630,A-1 Pictures
31631,David Production
31633,KOO-KI
31636,feel.
31637,A-1 Pictures
31640,"""Steve N Steven"""
31645,A-1 Pictures
31646,Shaft
31647,Pie in the sky
31658,Production I.G
31662,Kachidoki Studio
31665,Kyoto Animation
31668,Millepensee
31670,Shin-Ei Animation
31672,Studio Gallop
31675,Production I.G
31678,Mili Pictures
31680,Studio Deen
31683,Creators in Pack
31699,Oddjob
31704,Madhouse
31706,Silver Link.
31710,Studio Pierrot
31711,Xebec
31715,A-1 Pictures
31716,8bit
31722,A-1 Pictures
31733,Toei Animation
31737,A-1 Pictures
31741,Lay-duce
31747,Kinema Citrus
31750,OLM
31753,Fanworks
31754,"""Brains Base"""
31756,Wit Studio
31757,Shaft
31758,Shaft
31762,Tatsunoko Production
31763,Sunrise
31764,Madhouse
31765,A-1 Pictures
31771,J.C.Staff
31772,Madhouse
31780,Sunrise
31783,TMS Entertainment
31785,Idea Factory
31790,Production IMS
31790,Orange
31793,Pine Jam
31797,Silver Link.
31798,Trigger
31804,Kinema Citrus
31804,EMT²
31807,DLE
31812,A-1 Pictures
31815,CoMix Wave Films
31821,LIDENFILMS
31829,Nippon Animation
31830,Onionskin
31838,Shanghai Foch Film Culture Investment
31845,Production IMS
31846,Studio Colorido
31848,Creators in Pack
31851,Seven Arcs Pictures
31853,Marza Animation Planet
31859,A-1 Pictures
31861,AIC
31865,Sakura Create
31866,Gonzo
31883,TMS Entertainment
31884,Toei Animation
31890,Tatsunoko Production
31894,A-1 Pictures
31903,Gathering
31904,Asread
31909,Nexus
31911,OLM
31914,Barnum Studio
31914,Project No.9
31918,Wit Studio
31919,Tatsunoko Production
31923,Lerche
31927,Production I.G
31930,Studio Gokumi
31930,AXsiZ
31931,Xebec
31933,David Production
31952,feel.
31953,Doga Kobo
31964,Bones
31966,Digital Frontier
31967,Seven Arcs Pictures
31972,Shanghai Animation Film Studio
31973,Sunrise
31978,Shin-Ei Animation
31980,Seven
31984,TMS Entertainment
31988,Kyoto Animation
31989,Kyoto Animation
31994,ILCA
31997,Studio Deen
32005,TMS Entertainment
32011,DLE
32013,feel.
32014,TOHO animation
32015,Polygon Pictures
32023,SANZIGEN
32026,Studio Pierrot
32030,Bones
32031,NAZ
32032,Toei Animation
32034,Xebec Zwei
32038,Bones
32039,Bones
32041,Tezuka Productions
32051,Toei Animation
32058,Shimogumi
